dataset_id	dataset_name	sample_id	probe_id	yugene_value
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_2	10417617	0.998905912228
6231	Kojima_2013_24139757	EpiSCs_LMS5-2	ILMN_2758581	0.99890545431
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 3	10565921	0.998905000138
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10452415	0.998903399857
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 1	10532027	0.998903339539
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 1	10523354	0.998903339539
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 1	10384552	0.998903339539
6264	Ding_2012_22281595	Whole BM, replicate 1	10452415	0.998901437956
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10353250	0.998901348099
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 2	10532027	0.998898572315
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 2	10523354	0.998898572315
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 2	10384552	0.998898572315
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT2	10580590	0.998893945816
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 3	10411452	0.9988926303
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10545765	0.998891147024
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10501857	0.998891147024
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10496626	0.998891147024
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10491967	0.998891147024
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10480032	0.998891147024
6264	Ding_2012_22281595	Whole BM, replicate 2	10452415	0.998887248913
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10528167	0.998886815989
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6+_2	10353250	0.998886703395
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 1	10528167	0.998886570575
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10422161	0.998886500443
6346	Brunskill_2014_24780627	Embryo at E10.5, lateral nasal eminence 4	10452415	0.998884188283
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30-1	10452415	0.99888264921
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 2	10565921	0.998882191796
6455	Zigmond_2014_24890723	KC Steady State, replicate 2	10452415	0.998877506091
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10528167	0.99887706596
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10580590	0.998875703416
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep1	10452415	0.998873607877
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 3	10532027	0.998872180905
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 3	10523354	0.998872180905
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 3	10384552	0.998872180905
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 1	10528167	0.998869635346
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT1	10422161	0.998867903945
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10528167	0.998866944544
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10579769	0.99886465516
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d8 p i with LCMV-Clone 13 CD8+ Chronic Day8-3	10452415	0.998864432013
6231	Kojima_2013_24139757	EpiSCs_PS5_2_amp	ILMN_2758581	0.998863145671
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT2	10455780	0.998861823216
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10422161	0.998861191461
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 1	10579769	0.998860565342
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 2	10532027	0.998858713866
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 2	10523354	0.998858713866
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 2	10384552	0.998858713866
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10545765	0.998857789134
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10501857	0.998857789134
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10496626	0.998857789134
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10491967	0.998857789134
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 3	10480032	0.998857789134
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 1	10455780	0.99885772835
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10548143	0.998854817044
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10545765	0.998849116898
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10501857	0.998849116898
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10496626	0.998849116898
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10491967	0.998849116898
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10480032	0.998849116898
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 3	10532027	0.998848546743
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 3	10523354	0.998848546743
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 3	10384552	0.998848546743
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10565921	0.99884828138
6231	Kojima_2013_24139757	EpiSCs_LMS5-3	ILMN_2758581	0.998846980065
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep2	10452415	0.998845050508
6501	Nolan_2013_23871589a	Bone Marrow Day 10 A	10452415	0.998835990694
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT1	10422161	0.998834531784
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 2	10528167	0.998833954135
6231	Kojima_2013_24139757	EpiSCs_LB1_3b	ILMN_2758581	0.998833572718
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10580590	0.99883148931
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 2	10455780	0.998830974418
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 1	10579769	0.99882968523
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy A	10532027	0.998828016789
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy A	10523354	0.998828016789
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy A	10384552	0.998828016789
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 2	10565921	0.998825710294
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10579769	0.998822485806
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10532027	0.998821415963
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10523354	0.998821415963
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10384552	0.998821415963
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT1	10455780	0.998818989349
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 4	10452415	0.998818854104
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 1	10580590	0.998816061712
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10579769	0.99881409553
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10580590	0.99881349846
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep3	10452415	0.998810233506
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10528167	0.998809669332
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 1	10565921	0.998803755051
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 3	10532027	0.998803424395
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 3	10523354	0.998803424395
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 3	10384552	0.998803424395
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10528167	0.998801021239
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 1	10579769	0.998798653347
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT2	10417617	0.998798306162
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10565921	0.998793146834
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10545765	0.998793146834
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10501857	0.998793146834
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10496626	0.998793146834
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10491967	0.998793146834
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 1	10480032	0.998793146834
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10565921	0.998792488848
6455	Zigmond_2014_24890723	KC Steady State, replicate 2	10417617	0.998788806895
6501	Nolan_2013_23871589a	Liver Steady State A v2	10452415	0.9987884922
6501	Nolan_2013_23871589a	Liver Steady State A	10452415	0.9987884922
5019	Pelekanos_2011_22099021	BM-MSC rep3	ILMN_2758581	0.998777083428
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 1	10580590	0.998776893066
4000	Asselin-Labat_2010_20383121	luminal_GSM511128	ILMN_2758581	0.998776573848
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10532027	0.998776505136
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10523354	0.998776505136
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10384552	0.998776505136
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 1	10528167	0.998776428267
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 2	10580590	0.998772708618
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10532027	0.998769330019
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10523354	0.998769330019
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10384552	0.998769330019
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT2	10481344	0.998767631669
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10580590	0.998767000361
6231	Kojima_2013_24139757	EpiSCs_PS5_1_amp	ILMN_2758581	0.998764118777
5019	Pelekanos_2011_22099021	cCFU-f rep3	ILMN_2758581	0.998763327726
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT3	10422161	0.998763318692
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 2	10579769	0.998763278589
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT3	10455780	0.998760291617
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10532027	0.998760069041
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10523354	0.998760069041
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10384552	0.998760069041
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_2	10565921	0.998759841993
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10548143	0.99875741506
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy C	10528167	0.998756805124
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 3	10580590	0.99875651963
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10565921	0.998755931925
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 1	10565921	0.998754941386
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 1	10422161	0.998754367934
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 2	10353250	0.998753086108
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 1	10532027	0.998752560709
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 1	10523354	0.998752560709
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 1	10384552	0.998752560709
6501	Nolan_2013_23871589a	Bone Marrow Steady State C v2	10452415	0.998749115042
6501	Nolan_2013_23871589a	Bone Marrow Steady State C	10452415	0.998749115042
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 2	10565921	0.998747987377
6231	Kojima_2013_24139757	MEF-1	ILMN_2758581	0.998747868805
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 1	10455780	0.998747850925
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 7	10455780	0.998747830803
6231	Kojima_2013_24139757	EpiSCs_PS3_1	ILMN_2758581	0.998745838388
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10452415	0.998743114628
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 2	10580590	0.998742461707
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 1	10417617	0.998742145457
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10545765	0.998739477517
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10501857	0.998739477517
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10496626	0.998739477517
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10491967	0.998739477517
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10480032	0.998739477517
6501	Nolan_2013_23871589a	Bone Marrow Steady State A v2	10452415	0.99873883615
6501	Nolan_2013_23871589a	Bone Marrow Steady State A	10452415	0.99873883615
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10580590	0.998738157368
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 2	10417617	0.998737551585
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT1	10481344	0.998734081957
6264	Ding_2012_22281595	Whole BM, replicate 3	10452415	0.998732148971
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 1	10565921	0.998724162035
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP) rep2	10452415	0.998722382589
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT1	10481344	0.998721372969
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 1	10580590	0.9987212655
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10565921	0.998720725344
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10532027	0.998720725344
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10523354	0.998720725344
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10384552	0.998720725344
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT2	10422161	0.998720615403
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep2	10548143	0.998720366457
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 3	10528167	0.998720127746
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 2	10532027	0.998719776085
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 2	10523354	0.998719776085
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 2	10384552	0.998719776085
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10545765	0.998719411619
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10501857	0.998719411619
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10496626	0.998719411619
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10491967	0.998719411619
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10480032	0.998719411619
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10545765	0.998717555494
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10501857	0.998717555494
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10496626	0.998717555494
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10491967	0.998717555494
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10480032	0.998717555494
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10565921	0.998714352154
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10545765	0.998713485527
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10501857	0.998713485527
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10496626	0.998713485527
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10491967	0.998713485527
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10480032	0.998713485527
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT3	10422161	0.998711094042
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 1	10411452	0.99871097973
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 1	10532027	0.998710107524
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 1	10523354	0.998710107524
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 1	10384552	0.998710107524
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy C	10532027	0.998709830644
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy C	10523354	0.998709830644
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy C	10384552	0.998709830644
6231	Kojima_2013_24139757	EpiSCs_LMS4-1	ILMN_2758581	0.998709659342
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 1	10579769	0.998708939552
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 2	10565921	0.998708877977
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10580590	0.998708475804
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10545765	0.998706552024
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10501857	0.998706552024
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10496626	0.998706552024
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10491967	0.998706552024
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10480032	0.998706552024
6231	Kojima_2013_24139757	EpiSCs_LB3_1	ILMN_2588056	0.998704222622
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6+_2	10417617	0.998704152991
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10417617	0.998703817829
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 1	10532027	0.998695868565
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 1	10523354	0.998695868565
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 1	10384552	0.998695868565
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 2	10565921	0.998690466122
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10579769	0.998687480794
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT1	10605554	0.998683984613
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT1	10553516	0.998683984613
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10422161	0.998683891956
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_2	10548143	0.998681931668
5019	Pelekanos_2011_22099021	kCFU-f rep2	ILMN_2758581	0.998680456221
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 3	10455780	0.998672252297
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 4 weeks GFP+ rep2	10452415	0.998671600113
6399	delValle_2013_23487312	Beta-catenin null -/-, replicate 3	10579769	0.998669455949
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10545765	0.998667146428
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10501857	0.998667146428
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10496626	0.998667146428
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10491967	0.998667146428
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 1	10480032	0.998667146428
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 1	10532027	0.998666105221
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 1	10523354	0.998666105221
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 1	10384552	0.998666105221
6455	Zigmond_2014_24890723	Ly6C Low MDMs, 72 hrs, replicate 2	10580590	0.998664706282
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10579769	0.998663882332
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10579769	0.998661036196
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 2	10411452	0.998659356296
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 3	10548143	0.998657595462
6231	Kojima_2013_24139757	EpiSCs_LMS3_3	ILMN_2588056	0.998655109457
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT2	10455780	0.998655033534
6231	Kojima_2013_24139757	EpiSCs_LB2_1_ amp	ILMN_2758581	0.998654939662
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10580590	0.998654469885
6231	Kojima_2013_24139757	EpiSCs_CAV2_2b	ILMN_2758581	0.998654372218
6399	delValle_2013_23487312	Beta-catenin flox/-, replicate 1	10411452	0.998645943088
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 2	10565921	0.998644413418
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 1	10422161	0.998644310762
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 3	10579769	0.998642432323
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 1	10579769	0.998641162342
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_2	10528167	0.99863719245
6264	Ding_2012_22281595	Whole BM, replicate 3	10528167	0.998636467657
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10580590	0.998633127825
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-2	10452415	0.998632341797
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10532027	0.998629654141
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10523354	0.998629654141
6146	Polo_2010_20644536_a	Granulocyte-derived iPS, replicate 3	10384552	0.998629654141
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 2	10452415	0.9986295237
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT2	10605554	0.998626700295
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT2	10553516	0.998626700295
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep1	10452415	0.998626449233
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10481344	0.998625751571
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT1	10605554	0.998624072884
6074	Macfarlan_2012_22722858a	mESC 2C tomato + WT1	10553516	0.998624072884
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT3	10481344	0.998615698156
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 2	10580590	0.998615045275
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10532027	0.998613601923
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10523354	0.998613601923
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 3	10384552	0.998613601923
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10548143	0.998611724357
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 3	10579769	0.99861155363
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 3	10455780	0.998609864346
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep1	10452415	0.998608161497
6455	Zigmond_2014_24890723	Ly6C High monocytes, 24 hrs, replicate 2	10481344	0.998607214843
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 1	10422161	0.998601967319
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 3	10422161	0.998599818104
6146	Polo_2010_20644536_a	Skeletal muscle precursor-derived iPS, replicate 2	10565921	0.998598831836
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 2	10548143	0.998596342064
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_2	10411452	0.998592485716
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 2	10532027	0.998591611313
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 2	10523354	0.998591611313
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 2	10384552	0.998591611313
6146	Polo_2010_20644536_a	B cell-derived iPS, replicate 2	10422161	0.998588951489
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 3	10528167	0.998588782443
6146	Polo_2010_20644536_a	Tail tip fibroblast-derived iPS, replicate 2	10528167	0.998588679047
6399	delValle_2013_23487312	Beta-catenin null -/- E-cadherin alpha fusion construct, replicate 1	10580590	0.998587450761
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 3	10411452	0.998586544089
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10452415	0.998584417815
6074	Macfarlan_2012_22722858a	mESC 2C tomato - WT1	10513181	0.998583803887
6455	Zigmond_2014_24890723	KC Recovered, 72 hrs, replicate 1	10579769	0.998579155582
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10545765	0.998578688684
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10501857	0.998578688684
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10496626	0.998578688684
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10491967	0.998578688684
6593	Szulzewsky_2015_25658639	GBM associated microglia, replicate 2	10480032	0.998578688684
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_2	10532027	0.998578502468
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_2	10523354	0.998578502468
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_2	10384552	0.998578502468
6231	Kojima_2013_24139757	EpiSCs_LMS5-3	ILMN_2588056	0.998577022438
6231	Kojima_2013_24139757	EpiSCs_LMS2_2b	ILMN_2588056	0.99857613178
