dataset_id	dataset_name	sample_id	probe_id	yugene_value
6338	Taube_2010_20713713	HMLE, pWZL, rep3	212581_x_at	0.994110811195
6544	Suzuki_2012_22676383	hMSCs Donor 079 Day 0	213453_x_at	0.994109164815
6007	Soldner_2011_21757228	BGO1 SNCA A53T mutation introduced rep1	217398_x_at	0.994101562357
6114	Kubo_2009_19228201	MSC_adipogenesis_rep2	213453_x_at	0.994100740991
6222	Genbacev_2011_21755573	hESC_rep1	213453_x_at	0.994095657636
6063	Ryan_2014_published	11 week Bone Marrow MSC rep 2	ILMN_2038778	0.994095170008
6242	Loh_2010_20621044	Fib_iPS_rep2	212581_x_at	0.99409355453
6037	Delorme_2010_19905894	BM MSC, donor 4	217398_x_at	0.994093513938
6254	Tanabe_2008_18550633	MSC early passage 5, replicate 2	213453_x_at	0.994092703037
6190	Liang_2008_18332434	Entorhinal cortex control 8	212581_x_at	0.99408704296
6277	Tailleux_2008_18167562	hMDM MTB 4h Donor7	217398_x_at	0.994084029052
6370	Markov_2007_17348805	UCB MSC Donor 1 rep 1	A_212581_x_at	0.994082099485
5027	Maherali_2008_18786420	iPSC primary clone12 rep2	212581_x_at	0.994075752574
5013	Yu_2009_19325077	iPSC_DF6_9_111808	217398_x_at	0.994071987834
6326	Cramer-Morales_2013_23836560	HSC normal, replicate 3	7953385	0.99407054289
6254	Tanabe_2008_18550633	MSC early passage 5, replicate 1	212581_x_at	0.994069093028
6007	Soldner_2011_21757228	WIBR3-P39 SNCA A53T mutation introduced rep2	212581_x_at	0.994064845523
6123	Menge_2012_23175708	PEC (co-cultured) rep 4	212581_x_at	0.994061032473
6001	Fasano_2010_20362538	hESC post 2-day neural induction (noggin+SB) rep2	ILMN_2038778	0.994059557795
6614	Strunnikova_20360305_2010	anRPE, 292FW23, replicate 3	217398_x_at	0.994057898868
6005	Loewer_2010_21057500	MSC-derived iPSC rep2	217398_x_at	0.994057806923
6057	Westfall_2008_18811242	hESC H9 P32 20% O2 7 days	217398_x_at	0.994052446511
6338	Taube_2010_20713713	HMLE, Twist, rep3	217398_x_at	0.994044231443
6119	Mrugala_2009_19196040	BM MSC BMP2 stimulated (day 1) rep 2	212581_x_at	0.994043058293
6614	Strunnikova_20360305_2010	ARPE-19 cell line, 292FW25, replicate 2	212581_x_at	0.994041042235
6123	Menge_2012_23175708	PEC rep 4	212581_x_at	0.99404047417
6745	Liu_2015_24999918	Corrected Fanconi Anemia-iPSC-derived NSC 2	11754912_x_at	0.994039328233
6393	Martins_2014_24438697	Umbilical Cord derived MSC cultured in 20% FBS replicate 2	217398_x_at	0.994039016912
5041	Hu_2011_21296996	induced pluripotent stem cell line DF6-9-9T	212581_x_at	0.994038243807
6043	Kim_2011_21505074	hESC cell line, replicate 4	ILMN_1343295	0.99403539088
6007	Soldner_2011_21757228	PD-derived iPSC cell carrying SNCA A53T mutation rep2	212581_x_at	0.994033841127
6119	Mrugala_2009_19196040	BM MSC BMP2 stimulated (day 7) rep 3	217398_x_at	0.99403164161
6063	Ryan_2014_published	9 week Bone Marrow MSC rep 3	ILMN_2038778	0.99403058817
6001	Fasano_2010_20362538	hESC post 3-day neural induction (noggin+SB) rep3	ILMN_2038778	0.994025449485
5012	Brennand_2011_21490598	iPSC-derived neurons (normal) donor-1 rep-b	7953385	0.994023460752
5012	Brennand_2011_21490598	iPSC-derived neurons (normal) donor-3 rep-b	7953385	0.994018001684
6534	Wagner_2014_24555846_a	Fibroblast Female donor 17	ILMN_2038778	0.994014922721
5013	Yu_2009_19325077	iPSC_DF19_5_102208	212581_x_at	0.99400738654
6047	Li_2009_19906872	hESCs D0, replicate 2	212581_x_at	0.994005143896
6123	Menge_2012_23175708	PEC (co-cultured) rep 3	212581_x_at	0.994001304074
6518	Granchi_2010_19686055	MM2 Osteogenic differentiation day 7, donor 1 replicate 2	217398_x_at	0.993996966506
5031	Tsai_2010_19885849	hESC (Matrigel/MEF-CM) rep2	212581_x_at	0.99399487227
6242	Loh_2010_20621044	PB34_iPS_rep2	212581_x_at	0.99399237525
5018	Jia_2010_20139967	iPSC (episomal) rep2	212581_x_at	0.993989506426
6518	Granchi_2010_19686055	MD4 Confluent MSC donor 1	217398_x_at	0.993985444813
6518	Granchi_2010_19686055	MD1 First confluent MSC donor 1	217398_x_at	0.993985444813
6338	Taube_2010_20713713	HMLE, pWZL, rep2	217398_x_at	0.993984348565
6009	Fang_2010_20643359	Embryos at Carnegie Stage 9 (E20-21d), Replicate 3	212581_x_at	0.99398045334
6518	Granchi_2010_19686055	MM2 Osteogenic differentiation day 7, donor 3 replicate 3	213453_x_at	0.99397426354
5028	Marchetto_2009_19763270	hESC HUES6 rep3	212581_x_at	0.993966744637
6277	Tailleux_2008_18167562	hMDM MTB 4h Donor1	217398_x_at	0.993965677616
6005	Loewer_2010_21057500	hFib2-derived iPSC rep1	217398_x_at	0.993964304924
5027	Maherali_2008_18786420	iPSC primary clone12 rep3	217398_x_at	0.993958003733
6161	Masaki_2007_19383391	iPSC clone 3 mTeSR1/matrigel rep 1	212581_x_at	0.993952608395
6416	Papadimitropoulos_2014_25020062	MSC 2D donor 2	213453_x_at	0.993949892765
5012	Brennand_2011_21490598	iPSC-derived neurons (schizophrenia) donor-1 rep-c	7953385	0.993948888881
6277	Tailleux_2008_18167562	hMDM MTB 18h Donor6	217398_x_at	0.9939471578
6190	Liang_2008_18332434	Entorhinal cortex control 12	212581_x_at	0.99394535417
6534	Wagner_2014_24555846_a	Fibroblast Male donor 50	ILMN_2038778	0.993938865506
6334	Ullah_2014_24269783	Dedifferentiated Day 7 rep 2	212581_x_at	0.993927440507
6393	Martins_2014_24438697	Bone Marrow derived MSC cultured in 20% FBS replicate 2	212581_x_at	0.993921425424
5015	Zaehres_2010_20541586	hNiPS 1F rep2	ILMN_2038778	0.993920824611
6064	Matigian_2014_published	bone marrow MSC rep 2	ILMN_2038778	0.993915801493
6119	Mrugala_2009_19196040	BM MSC BMP2 stimulated (day 21) rep 2	217398_x_at	0.993915702004
6064	Matigian_2014_published	umbilical cord blood MSC rep 2	ILMN_2038778	0.993912472016
6190	Liang_2008_18332434	Entorhinal cortex control 10	213453_x_at	0.993909137161
5018	Jia_2010_20139967	hASC-derived iPSC (DNA minicircle) rep3	212581_x_at	0.993907646766
6088	Moschidou_2012_22760542	hESC undifferentiated H1, replicate 1	ILMN_2038778	0.993906628955
6373	Li_2011_21655103	Amnion derived mesenchymal cells 8h IL-1B treatment, replicate 1	217398_x_at	0.993906319796
5013	Yu_2009_19325077	hESC_H7_16	212581_x_at	0.993905336041
5013	Yu_2009_19325077	hESC_H7_12	212581_x_at	0.993905336041
6334	Ullah_2014_24269783	Dedifferentiated Day 7 rep 3	212581_x_at	0.993904314684
5041	Hu_2011_21296996	H9	217398_x_at	0.993896958627
5041	Hu_2011_21296996	induced pluripotent stem cell line DF6-9	212581_x_at	0.993892118224
5027	Maherali_2008_18786420	iPSC primary clone6 rep3	212581_x_at	0.99388545495
6534	Wagner_2014_24555846_a	Fibroblast Male donor 26	ILMN_2038778	0.993884152683
6393	Martins_2014_24438697	Umbilical Cord derived MSC cultured in 20% FBS replicate 1	217398_x_at	0.993881497343
6064	Matigian_2014_published	umbilical cord blood MSC rep 1	ILMN_2038778	0.993881437105
6453	Sukarieh_2014_25129543c	MSC small for gestational age 10min treatment 100nM insulin, replicate 1	ILMN_2038778	0.993873100243
6745	Liu_2015_24999918	Control-iPSC-derived NSC 3	11754912_x_at	0.993868572947
6277	Tailleux_2008_18167562	hMDM MTB 4h Donor5	217398_x_at	0.993866399807
6534	Wagner_2014_24555846_a	Fibroblast Female donor 34	ILMN_2038778	0.993859645596
6453	Sukarieh_2014_25129543c	MSC small for gestational age 0min, replicate 1	ILMN_2038778	0.993854803137
6216	Benisch_2012_23028809	MSC_healthy_donor_rep_3	212581_x_at	0.993849798316
6614	Strunnikova_20360305_2010	ARPE-19 cell line, 292FW25, replicate 2	217398_x_at	0.993847077178
6114	Kubo_2009_19228201	MSC_osteogenesis_rep1	213453_x_at	0.993827956698
6453	Sukarieh_2014_25129543c	MSC small for gestational age 10min treatment 100nM insulin, replicate 2	ILMN_2038778	0.993824551615
5016	Spence_2011_21151107	iPSC 3.6 rep1	7953385	0.993820825286
6207	Gottschling_2013_23294501	MSC_NLT_Rep_5	212581_x_at	0.993816747875
5018	Jia_2010_20139967	iPSC (episomal) rep2	217398_x_at	0.993813994128
6092	Andrade_2012_22661500	CSB-FB rep 3	7953385	0.993813191702
5027	Maherali_2008_18786420	hESC HUES8 rep2	217398_x_at	0.993810477647
5027	Maherali_2008_18786420	iPSC primary clone6 rep2	212581_x_at	0.993809174542
6007	Soldner_2011_21757228	BGO1 SNCA A53T mutation introduced rep2	217398_x_at	0.993807618847
6057	Westfall_2008_18811242	hESC H1 P50 20% O2 7 days	217398_x_at	0.993787657641
5008	Polanco_2013_23728894	IPS_iMR90_C2_P6_rep3	ILMN_2038778	0.993786556887
5028	Marchetto_2009_19763270	iPSC clone2 rep1	217398_x_at	0.993786454242
6005	Loewer_2010_21057500	MSC-derived iPSC rep2	213453_x_at	0.993776383236
6413	Weick_2013_23716668	DS4 iPSC rep3	213453_x_at	0.993773796377
6007	Soldner_2011_21757228	PD-derived iPSC cell carrying SNCA A53T mutation rep1	212581_x_at	0.993772942036
6393	Martins_2014_24438697	Umbilical Cord derived MSC cultured in 20% FBS replicate 3	217398_x_at	0.993770664303
6614	Strunnikova_20360305_2010	anRPE, 292FW23, replicate 3	213453_x_at	0.99376978573
5041	Hu_2011_21296996	induced pluripotent stem cell line DF6-9-9T	217398_x_at	0.993766548095
5027	Maherali_2008_18786420	iPSC primary clone8 rep3	212581_x_at	0.993762141546
6119	Mrugala_2009_19196040	BM MSC rep 4	212581_x_at	0.993756736235
5027	Maherali_2008_18786420	iPSC primary clone6 rep2	217398_x_at	0.993752882434
5042	Briggs_2013_23225669	DSiPSC CCL54 C11 rep3	ILMN_2038778	0.993752293307
6518	Granchi_2010_19686055	MD2 MSC differentiation 24h donor 2	217398_x_at	0.993751315955
6334	Ullah_2014_24269783	MSC rep 1	212581_x_at	0.993751126469
5028	Marchetto_2009_19763270	iPSC clone1 rep2	217398_x_at	0.993751086652
5012	Brennand_2011_21490598	iPSC-derived neurons (normal) donor-2 rep-a	7953385	0.99375028537
6123	Menge_2012_23175708	PEC rep 2	212581_x_at	0.993748191798
6393	Martins_2014_24438697	Bone Marrow derived MSC cultured in 20% FBS replicate 2	213453_x_at	0.993747057668
6161	Masaki_2007_19383391	iPSC clone 3 mTeSR1/matrigel rep 1	217398_x_at	0.99374611627
6092	Andrade_2012_22661500	CSB-iPSC clone 3, rep 2	7953385	0.99374273511
6009	Fang_2010_20643359	Embryos at Carnegie Stage 9 (E20-21d), Replicate 1	217398_x_at	0.993741238755
6518	Granchi_2010_19686055	MM3 Osteogenic differentiation mineralization, donor 3 replicate 2	213453_x_at	0.99373985428
6534	Wagner_2014_24555846_a	Fibroblast Male donor 31	ILMN_2038778	0.993733200125
5018	Jia_2010_20139967	iPSC (episomal) rep1	217398_x_at	0.99373161013
6242	Loh_2010_20621044	Fib_iPS_rep1	212581_x_at	0.993726160314
5028	Marchetto_2009_19763270	iPSC clone2 rep2	217398_x_at	0.993725157292
5002	Bock_2011_21295703	iPS (11a)	217398_x_at	0.993722042893
6166	Chin_2009_19570518	hiPSC early 1	212581_x_at	0.993721039312
6007	Soldner_2011_21757228	WIBR3-P39 SNCA A53T mutation introduced rep1	217398_x_at	0.993717789301
6053	Vallier_2009_19279133	H9 cultured for 48h in FGF2 + SB431542, replicate 1	217398_x_at	0.993701116144
6123	Menge_2012_23175708	MSC (co-cultured) rep 3	212581_x_at	0.993700537218
6413	Weick_2013_23716668	DS4 Neuron rep1	213453_x_at	0.993692566575
5012	Brennand_2011_21490598	iPSC-derived neurons (schizophrenia) donor-3 rep-a	7953385	0.993689114504
6277	Tailleux_2008_18167562	hMDM MTB 48h Donor12	213453_x_at	0.993685114789
5031	Tsai_2010_19885849	hESC (Matrigel/MEF-CM) rep1	212581_x_at	0.993684979336
6373	Li_2011_21655103	Amnion derived mesenchymal cells 1h IL-1B treatment, replicate 1	212581_x_at	0.993684558295
5027	Maherali_2008_18786420	iPSC primary clone12 rep2	217398_x_at	0.993679725581
5031	Tsai_2010_19885849	hESC (Matrigel/hESC meduim + 5ng/ml activin A) rep1	217398_x_at	0.993675412992
6265	Tedesco_2012_22745439	HIDEM WT rep 3	213453_x_at	0.993671679171
6123	Menge_2012_23175708	MSC (co-cultured) rep 1	212581_x_at	0.993667004968
6518	Granchi_2010_19686055	MM1 Osteogenic differentiation 24h, donor 4 replicate 1	213453_x_at	0.993664728146
5015	Zaehres_2010_20541586	hUiPS rep1	ILMN_2038778	0.993659789232
6452	Sukarieh_2014_25129543b	MSC normal growth rate control, replicate 2	ILMN_2038778	0.99365360713
5027	Maherali_2008_18786420	hESC HUES8 rep2	212581_x_at	0.993650625232
6277	Tailleux_2008_18167562	hMDDC MTB 48h Donor11	217398_x_at	0.993646905943
5012	Brennand_2011_21490598	iPSC-derived neurons (normal) donor-2 rep-c	7953385	0.993646680244
5016	Spence_2011_21151107	iPSC 3.6 rep3	7953385	0.993643559605
5015	Zaehres_2010_20541586	hNiPS 1F rep1	ILMN_2038778	0.993642074756
6208	Ryota_2012_23142027	MSC 2d_rep1	ILMN_1343295	0.993639336068
6416	Papadimitropoulos_2014_25020062	MSC 2D donor 4	217398_x_at	0.993634881489
6454	Sukarieh_2014_25129543d	MSC small gestational age 360min treatment 100nM insulin, replicate 1	ILMN_1343295	0.993634542175
6534	Wagner_2014_24555846_a	Fibroblast Male donor 18	ILMN_2038778	0.993632485081
6000	Delaforest_2011_21852396	Day 15 hESC-derived immature hepatocyte rep 3	212581_x_at	0.993631303139
6393	Martins_2014_24438697	Umbilical Cord derived MSC cultured in 20% hPL (Human Platelet Lysate), replicate 1	217398_x_at	0.993628396992
6092	Andrade_2012_22661500	WT-iPSC clone 1, rep 2	7953385	0.993624992567
5008	Polanco_2013_23728894	IPS_foreskin_CL1_P5_rep2	ILMN_2038778	0.993624171965
6053	Vallier_2009_19279133	H9 cultured for 48h in FGF2 + SB431542, replicate 2	217398_x_at	0.993618703467
6161	Masaki_2007_19383391	iPSC clone 2 in ESC media on MEF rep 1	212581_x_at	0.993612040519
5038	Marchetto_2010_21074045	hiPSC clone 18 (rett syndrome) rep 3	7953385	0.993610026001
5006	Chung_2010_20687155	TG30(pos) hESC -ascorbate (100ng/ml bFGF) 2	ILMN_2038778	0.993608879202
6534	Wagner_2014_24555846_a	Fibroblast Female donor 30	ILMN_2038778	0.993599202135
6053	Vallier_2009_19279133	H9 cultured in activin + FGF, replicate 3	212581_x_at	0.993599127664
6005	Loewer_2010_21057500	MRC5-derived iPSC rep1	217398_x_at	0.993598240938
5027	Maherali_2008_18786420	iPSC primary clone8 rep3	217398_x_at	0.993593246062
5018	Jia_2010_20139967	hASC-derived iPSC (DNA minicircle) rep1	212581_x_at	0.993587674081
6184	König_2012_21762016	human amniotic mesenchymal stromal endothelial induced cell 2 weeks rep 3	7953385	0.993583303124
6454	Sukarieh_2014_25129543d	MSC small gestational age 0min, replicate 1	ILMN_1343295	0.993581121807
6000	Delaforest_2011_21852396	Day 10 hESC-derived hepatic progenitor rep 1	217398_x_at	0.993577988417
6007	Soldner_2011_21757228	BGO1 SNCA A53T mutation introduced rep2	212581_x_at	0.993577714758
5033	Ebert_2009_19098894	hESC rep 2	217398_x_at	0.993576406553
6338	Taube_2010_20713713	HMLE, Snail, rep1	217398_x_at	0.993576123908
5013	Yu_2009_19325077	iPSC_DF19_5_102208	217398_x_at	0.99357519175
5027	Maherali_2008_18786420	fib rep1	212581_x_at	0.993569526858
6242	Loh_2010_20621044	PB34_iPS_rep3	212581_x_at	0.993566264964
6005	Loewer_2010_21057500	BG01 hESC rep1	217398_x_at	0.993563905256
6277	Tailleux_2008_18167562	hMDM MTB 48h Donor7	213453_x_at	0.99355796503
6119	Mrugala_2009_19196040	BM MSC BMP2 stimulated (day 7) rep 2	217398_x_at	0.993557058295
6006	Si-Tayeb_2010_19998274	day 20 hESC-derived hepatocyte rep 2	213453_x_at	0.993554018914
6047	Li_2009_19906872	hESCs D0, replicate 1	217398_x_at	0.99355330809
6534	Wagner_2014_24555846_a	Fibroblast Male donor 24	ILMN_2038778	0.993551306339
6123	Menge_2012_23175708	MSC (co-cultured) rep 2	212581_x_at	0.993550606063
6216	Benisch_2012_23028809	MSC_healthy_donor_rep_2	217398_x_at	0.993543428507
6277	Tailleux_2008_18167562	hMDM unstimulated Donor7	217398_x_at	0.993539098891
5027	Maherali_2008_18786420	iPSC primary clone8 rep1	212581_x_at	0.993537189332
6277	Tailleux_2008_18167562	hMDDC MTB 4h Donor6	212581_x_at	0.993537103391
6006	Si-Tayeb_2010_19998274	fibroblasts_1	217398_x_at	0.993529905485
6277	Tailleux_2008_18167562	hMDM MTB 18h Donor11	213453_x_at	0.993528434537
6452	Sukarieh_2014_25129543b	MSC small for gestational age control, replicate 1	ILMN_2038778	0.993528315052
5027	Maherali_2008_18786420	iPSC secondary rep2	212581_x_at	0.993524520951
6047	Li_2009_19906872	Neuroepithelial cells (immature) D6, replicate 3	212581_x_at	0.993523596482
5006	Chung_2010_20687155	TG30(pos) hESC +ascorbate (4ng/ml bFGF) 1	ILMN_2038778	0.993505130601
6053	Vallier_2009_19279133	H9 cultured for 48h in FGF2 + SB431542, replicate 3	212581_x_at	0.993504931856
5027	Maherali_2008_18786420	iPSC primary clone5 rep2	217398_x_at	0.993502779686
5033	Ebert_2009_19098894	iPSC rep 3	212581_x_at	0.993492148409
6382	Lockstone_2007_17950572	Control replicate 5	217398_x_at	0.993488624369
6254	Tanabe_2008_18550633	MSC late passage 28, replicate 2	213453_x_at	0.993488491733
6043	Kim_2011_21505074	hESC cell line, replicate 2	ILMN_1343295	0.993487517732
3000	Lim_2009_19648928	luminal_GSM425441	ILMN_1343295	0.993482903854
6005	Loewer_2010_21057500	hFib2 fibroblasts rep2	217398_x_at	0.993482207477
5041	Hu_2011_21296996	induced pluripotent stem cell line 15	212581_x_at	0.993477534185
6114	Kubo_2009_19228201	MSC_osteogenesis_rep3	212581_x_at	0.993475425219
6057	Westfall_2008_18811242	hESC H1 P50 20% O2 7 days	213453_x_at	0.993473959567
6123	Menge_2012_23175708	PEC rep 1	212581_x_at	0.993469179042
5012	Brennand_2011_21490598	iPSC-derived neurons (schizophrenia) donor-3 rep-c	7953385	0.993463143788
3000	Lim_2009_19648928	MaSC_GSM425434	ILMN_2038778	0.993462874152
6000	Delaforest_2011_21852396	Day 15 hESC-derived immature hepatocyte rep 2	212581_x_at	0.993461265473
6454	Sukarieh_2014_25129543d	MSC small gestational age 10min treatment 100nM insulin, replicate 2	ILMN_1343295	0.993460171755
6053	Vallier_2009_19279133	H9 cultured in activin + FGF, replicate 3	217398_x_at	0.993458142934
6201	Bozyk_2010_21341990	Cord Blood MSC_rep 2	ILMN_2038778	0.993455770175
5018	Jia_2010_20139967	hASC-derived iPSC (DNA minicircle) rep3	213453_x_at	0.993452130779
5038	Marchetto_2010_21074045	hiPSC clone 2 (normal) rep 2	7953385	0.993451832846
5015	Zaehres_2010_20541586	hNiPS 2F rep2	ILMN_2038778	0.993446579846
6277	Tailleux_2008_18167562	hMDDC MTB 48h Donor1	213453_x_at	0.993445555194
6064	Matigian_2014_published	placenta MSC rep 4	ILMN_2038778	0.99344544054
5002	Bock_2011_21295703	fibroblast (line 27)	212581_x_at	0.993442129458
6338	Taube_2010_20713713	HMLE, shGFP, rep1	217398_x_at	0.993437020336
6208	Ryota_2012_23142027	MSC 9d_rep1	ILMN_1343295	0.993436058001
5013	Yu_2009_19325077	iPSC_subclone DF19_9_7T_010709	217398_x_at	0.993432982754
6252	Weidner_2013_24284763	HSPC CD34- Day 7 on TCP (Donor 1)	7953385	0.993432531956
6534	Wagner_2014_24555846_a	Fibroblast Female donor 49	ILMN_2038778	0.993418164435
5013	Yu_2009_19325077	hESC_H7_16	217398_x_at	0.993411324075
5013	Yu_2009_19325077	hESC_H7_12	217398_x_at	0.993411324075
5027	Maherali_2008_18786420	iPSC secondary rep1	217398_x_at	0.993402942279
5013	Yu_2009_19325077	iPSC_DF19_3_102208	212581_x_at	0.993400423984
5027	Maherali_2008_18786420	iPSC primary clone12 rep3	212581_x_at	0.99339794936
6382	Lockstone_2007_17950572	Control replicate 8	213453_x_at	0.993397158049
5018	Jia_2010_20139967	hASC-derived iPSC (DNA minicircle) rep1	213453_x_at	0.993394959478
6001	Fasano_2010_20362538	hESC post 3-day neural induction (noggin+SB) rep2	ILMN_2038778	0.993392672442
6043	Kim_2011_21505074	hESC cell line, replicate 1	ILMN_1343295	0.993390375408
6452	Sukarieh_2014_25129543b	MSC normal growth rate 10min insulin treatment, replicate 2	ILMN_2038778	0.993390324681
5012	Brennand_2011_21490598	iPSC-derived neurons (normal) donor-2 rep-b	7953385	0.993389870725
5012	Brennand_2011_21490598	iPSC-derived neurons (schizophrenia) donor-2 rep-a	7953385	0.993388463673
5029	Chen_2011_20735361	hESC (T3ES)-derived EB rep2	212581_x_at	0.993388076252
6454	Sukarieh_2014_25129543d	MSC small gestational age 60min treatment 100nM insulin, replicate 1	ILMN_1343295	0.993385876034
5031	Tsai_2010_19885849	hESC (Matrigel/hESC meduim + 5ng/ml activin A) rep2	217398_x_at	0.993379998773
6544	Suzuki_2012_22676383	hMSCs Donor 083 Day 0	213453_x_at	0.993374220041
6166	Chin_2009_19570518	hiPSC late 3	213453_x_at	0.993371445784
6277	Tailleux_2008_18167562	hMDDC MTB 48h Donor6	213453_x_at	0.993365759332
6194	Yi_2010_20430792	Embryo 4th week, replicate 3	212581_x_at	0.993365080226
5006	Chung_2010_20687155	TG30(pos) hESC -ascorbate (100ng/ml bFGF) 1	ILMN_2038778	0.993362385183
5002	Bock_2011_21295703	hESC (HUES64)	217398_x_at	0.993361087682
6370	Markov_2007_17348805	UCB MSC Donor 2 rep 3	A_213453_x_at	0.993360571951
6207	Gottschling_2013_23294501	MSC_NLT_Rep_4	213453_x_at	0.993359097173
6001	Fasano_2010_20362538	hESC post 3-day neural induction (noggin+SB+C25II) rep1	ILMN_2038778	0.993351860253
5038	Marchetto_2010_21074045	hiPSC clone 1 (normal) rep 2	7953385	0.993342752341
6382	Lockstone_2007_17950572	DS replicate 5	213453_x_at	0.993342050107
6047	Li_2009_19906872	Neuroepithelial cells D10 (primitive), replicate 1	212581_x_at	0.993342047797
6063	Ryan_2014_published	8 week Bone Marrow MSC rep 3	ILMN_2038778	0.993340779526
5043	Teo_2011_21245162	hESC rep4	ILMN_2038778	0.993338198024
6518	Granchi_2010_19686055	MD4 Confluent MSC donor 2	217398_x_at	0.993333489817
6518	Granchi_2010_19686055	MD1 First confluent MSC donor 2	217398_x_at	0.993333489817
6000	Delaforest_2011_21852396	Day 15 hESC-derived immature hepatocyte rep 3	217398_x_at	0.993316687633
6216	Benisch_2012_23028809	MSC_healthy_donor_rep_2	212581_x_at	0.993303944726
6194	Yi_2010_20430792	Embryo 4th week, replicate 3	217398_x_at	0.993300424178
6518	Granchi_2010_19686055	MM2 Osteogenic differentiation day 7, donor 4 replicate 2	212581_x_at	0.993292146062
5041	Hu_2011_21296996	induced pluripotent stem cell line DF6-9	217398_x_at	0.993291731917
6242	Loh_2010_20621044	Fib_rep1	213453_x_at	0.993287362708
6222	Genbacev_2011_21755573	hESC_rep2	213453_x_at	0.993286231117
6338	Taube_2010_20713713	HMLE, pWZL, rep2	213453_x_at	0.993285915864
6265	Tedesco_2012_22745439	HIDEM MD rep 2	213453_x_at	0.993282612346
6242	Loh_2010_20621044	Fib_2	213453_x_at	0.99327271612
6001	Fasano_2010_20362538	hESC post 3-day neural induction (noggin+SB) rep1	ILMN_2038778	0.993271445694
6114	Kubo_2009_19228201	MSC_adipogenesis_rep3	213453_x_at	0.993269382673
6338	Taube_2010_20713713	HMLE, Snail, rep2	217398_x_at	0.993267569847
6000	Delaforest_2011_21852396	Day 20 hESC-derived mature hepatocyte shRNA-mediated HNF4a knockdown rep 3	212581_x_at	0.993262475942
6254	Tanabe_2008_18550633	MSC passage 13, replicate 1	217398_x_at	0.993260198055
5027	Maherali_2008_18786420	iPSC primary clone8 rep1	217398_x_at	0.99325888129
6222	Genbacev_2011_21755573	TBPC_colony_rep1	212581_x_at	0.993257830823
5002	Bock_2011_21295703	hESC (HUES6)	217398_x_at	0.993256901071
6166	Chin_2009_19570518	hiPSC late 3	217398_x_at	0.99325319228
6009	Fang_2010_20643359	Embryos at Carnegie Stage 10 (E22-23d), Replicate 1	212581_x_at	0.99325135102
6007	Soldner_2011_21757228	WIBR3-P39 SNCA A53T mutation introduced rep2	217398_x_at	0.993249894771
6534	Wagner_2014_24555846_a	Fibroblast Female donor 28	ILMN_2038778	0.99324902348
6009	Fang_2010_20643359	Embryos at Carnegie Stage 9 (E20-21d), Replicate 2	212581_x_at	0.993247700926
5027	Maherali_2008_18786420	iPSC primary clone6 rep3	217398_x_at	0.993245195732
5029	Chen_2011_20735361	hESC (T3ES)-derived EB rep1	212581_x_at	0.993243054628
6222	Genbacev_2011_21755573	hESC_rep3	213453_x_at	0.993237365001
6534	Wagner_2014_24555846_a	Fibroblast Female donor 8	ILMN_2038778	0.993233060151
5015	Zaehres_2010_20541586	H9 hESC rep2	ILMN_2038778	0.993231114882
6064	Matigian_2014_published	bone marrow MSC rep 4	ILMN_2038778	0.993226649442
5013	Yu_2009_19325077	iPSC_DF19_6_102208	217398_x_at	0.993220918791
6534	Wagner_2014_24555846_a	Fibroblast Male donor 41	ILMN_2038778	0.99321862658
6123	Menge_2012_23175708	MSC rep 4	213453_x_at	0.993218585276
5013	Yu_2009_19325077	iPSC_DF19_2_102208	212581_x_at	0.993213431069
6382	Lockstone_2007_17950572	DS replicate 5	217398_x_at	0.993212570228
6033	Avery_2008_18393631	hESC Matrigel control media, replicate 2	212581_x_at	0.993208959769
6416	Papadimitropoulos_2014_25020062	MSC 2D donor 2	212581_x_at	0.993207081049
6334	Ullah_2014_24269783	MSC to Adipocyte rep 2	217398_x_at	0.993206117249
6005	Loewer_2010_21057500	MRC5-derived iPSC rep1	213453_x_at	0.993201500613
5031	Tsai_2010_19885849	hESC (MEF/hESC medium) rep1	213453_x_at	0.993194603283
6119	Mrugala_2009_19196040	BM MSC BMP2 stimulated (day 1) rep 3	213453_x_at	0.993184965289
6114	Kubo_2009_19228201	MSC_adipogenesis_rep1	212581_x_at	0.993184503063
6005	Loewer_2010_21057500	hFib2-derived iPSC rep2	212581_x_at	0.993183103159
5013	Yu_2009_19325077	iPSC_DF19_3_102208	217398_x_at	0.993182490873
6007	Soldner_2011_21757228	PD-derived iPSC cell carrying SNCA A53T mutation rep2	217398_x_at	0.993180432276
6206	Dani_2013_22367914	MET transformed HOB clones_rep 2	ILMN_2038778	0.993174422471
6092	Andrade_2012_22661500	WT-iPSC clone 2, rep 2	7953385	0.993172161536
6000	Delaforest_2011_21852396	Day 10 hESC-derived hepatic progenitor rep 3	212581_x_at	0.993168169624
5038	Marchetto_2010_21074045	hiPSC clone 18 (rett syndrome) rep 2	7953385	0.993165374812
5013	Yu_2009_19325077	iPSC_DF19_4_102208	212581_x_at	0.993158574587
6005	Loewer_2010_21057500	MSC-derived iPSC rep2	212581_x_at	0.993158317925
6000	Delaforest_2011_21852396	Day 15 hESC-derived immature hepatocyte rep 2	217398_x_at	0.993156557686
3000	Lim_2009_19648928	luminal_GSM425437	ILMN_2038778	0.993156540092
6449	Sukarieh_2014_25129543a	MSC normal growth rate, replicate 3	ILMN_2038778	0.993147320336
